Order_ID,Order_Date,Customer_ID,Product,Category,Region,City,Customer_Segment,Sales_Channel,Quantity,Unit_Price,Discount,Revenue,Cost,Profit,Month
ORD01443,2025-09-25,CUST1195,Desk,Furniture,South,Kochi,Corporate,Distributor,3,15414.25,0.08,42543.33,28670.51,13872.82,2025-09
ORD01444,2025-01-08,CUST1062,Smartphone,Electronics,South,Chennai,Consumer,Online,3,27748.0,0.15,70757.4,59935.68,10821.72,2025-01
ORD01445,2025-11-29,CUST1269,Monitor,Electronics,South,Kochi,Corporate,Retail Store,1,19060.25,0.15,16201.21,13723.38,2477.83,2025-11
ORD01446,2025-04-27,CUST1139,Monitor,Electronics,South,Hyderabad,Consumer,Online,2,17070.19,0.0,34140.38,24581.07,9559.31,2025-04
ORD01447,2025-10-11,CUST1126,Mouse,Accessories,West,Mumbai,Home Office,Online,3,1236.98,0.02,3636.72,2041.02,1595.7,2025-10
ORD01448,2025-05-12,CUST1137,Headphones,Electronics,East,Bhubaneswar,Consumer,Retail Store,1,3689.34,0.1,3320.41,2656.32,664.09,2025-05
ORD01449,2025-10-10,CUST1268,Office Chair,Furniture,North,Jaipur,Corporate,Distributor,6,12853.66,0.02,75579.52,47815.62,27763.9,2025-10
ORD01450,2025-06-05,CUST1027,Laptop,Electronics,North,Jaipur,Corporate,Retail Store,2,66905.78,0.1,120430.4,96344.32,24086.08,2025-06
ORD01451,2025-06-13,CUST1111,Smartphone,Electronics,North,Delhi,Consumer,Online,1,27987.34,0.1,25188.61,20150.88,5037.73,2025-06
ORD01452,2025-11-03,CUST1330,Keyboard,Accessories,South,Hyderabad,Corporate,Distributor,1,2241.48,0.08,2062.16,1232.81,829.35,2025-11
ORD01453,2025-04-10,CUST1253,Printer,Electronics,West,Surat,Home Office,Online,2,14826.35,0.05,28170.06,21349.94,6820.12,2025-04
ORD01454,2025-11-20,CUST1128,Headphones,Electronics,South,Kochi,Consumer,Distributor,2,3539.54,0.1,6371.17,5096.94,1274.23,2025-11
ORD01455,2025-06-24,CUST1250,Office Chair,Furniture,East,Patna,Corporate,Online,4,11098.34,0.02,43505.49,27523.88,15981.61,2025-06
ORD01456,2025-01-04,CUST1156,Desk,Furniture,West,Surat,Consumer,Online,4,16034.28,0.15,54516.55,39765.01,14751.54,2025-01
ORD01457,2025-02-18,CUST1257,Keyboard,Accessories,South,Bengaluru,Consumer,Online,2,2266.71,0.05,4306.75,2493.38,1813.37,2025-02
ORD01458,2025-06-06,CUST1345,Desk,Furniture,West,Surat,Consumer,Online,3,15423.63,0.1,41643.8,28687.95,12955.85,2025-06
ORD01459,2025-03-21,CUST1167,Desk,Furniture,North,Chandigarh,Corporate,Distributor,3,14317.62,0.02,42093.8,26630.77,15463.03,2025-03
ORD01460,2025-09-22,CUST1156,Keyboard,Accessories,East,Guwahati,Corporate,Online,6,2255.93,0.08,12452.73,7444.57,5008.16,2025-09
ORD01461,2025-07-09,CUST1202,Headphones,Electronics,South,Chennai,Home Office,Online,2,3440.56,0.1,6193.01,4954.41,1238.6,2025-07
ORD01462,2025-08-02,CUST1234,Laptop,Electronics,West,Surat,Consumer,Online,3,66572.82,0.02,195724.09,143797.29,51926.8,2025-08
ORD01463,2025-05-21,CUST1013,Laptop,Electronics,West,Pune,Consumer,Retail Store,2,60908.57,0.05,115726.28,87708.34,28017.94,2025-05
ORD01464,2025-06-14,CUST1258,Backpack,Accessories,West,Ahmedabad,Corporate,Retail Store,5,1845.46,0.1,8304.57,5075.02,3229.55,2025-06
ORD01465,2025-08-14,CUST1241,Office Chair,Furniture,North,Jaipur,Consumer,Retail Store,6,12958.87,0.1,69977.9,48207.0,21770.9,2025-08
ORD01466,2025-01-24,CUST1052,Backpack,Accessories,East,Guwahati,Consumer,Distributor,3,1669.89,0.0,5009.67,2755.32,2254.35,2025-01
ORD01467,2025-01-29,CUST1038,Desk,Furniture,South,Chennai,Consumer,Online,3,16145.22,0.15,41170.31,30030.11,11140.2,2025-01
ORD01468,2025-06-16,CUST1126,Backpack,Accessories,West,Pune,Corporate,Retail Store,3,1773.19,0.08,4894.0,2925.76,1968.24,2025-06
ORD01469,2025-06-17,CUST1035,Printer,Electronics,East,Patna,Corporate,Retail Store,4,14830.49,0.02,58135.52,42711.81,15423.71,2025-06
ORD01470,2025-12-25,CUST1165,Desk,Furniture,West,Ahmedabad,Home Office,Online,6,15677.73,0.02,92185.05,58321.16,33863.89,2025-12
ORD01471,2025-08-28,CUST1012,Monitor,Electronics,South,Chennai,Consumer,Distributor,2,18193.01,0.1,32747.42,26197.93,6549.49,2025-08
ORD01472,2025-03-13,CUST1031,Smartphone,Electronics,East,Guwahati,Consumer,Online,1,29068.25,0.1,26161.42,20929.14,5232.28,2025-03
ORD01473,2025-09-20,CUST1276,Desk,Furniture,North,Chandigarh,Home Office,Distributor,5,15908.44,0.05,75565.09,49316.16,26248.93,2025-09
ORD01474,2025-09-09,CUST1273,Office Chair,Furniture,East,Kolkata,Corporate,Retail Store,8,11815.95,0.0,94527.6,58607.11,35920.49,2025-09
ORD01475,2025-03-23,CUST1038,Mouse,Accessories,West,Mumbai,Corporate,Online,3,1166.79,0.02,3430.36,1925.2,1505.16,2025-03
ORD01476,2025-12-17,CUST1170,Backpack,Accessories,West,Surat,Consumer,Distributor,4,1848.27,0.15,6284.12,4066.19,2217.93,2025-12
ORD01477,2025-02-07,CUST1011,Headphones,Electronics,East,Patna,Consumer,Retail Store,4,3672.39,0.08,13514.4,10576.48,2937.92,2025-02
ORD01478,2025-07-25,CUST1115,Printer,Electronics,South,Kochi,Consumer,Online,2,14587.52,0.05,27716.29,21006.03,6710.26,2025-07
ORD01479,2025-10-27,CUST1296,Desk,Furniture,South,Bengaluru,Corporate,Retail Store,2,15714.75,0.15,26715.08,19486.29,7228.79,2025-10
ORD01480,2025-03-20,CUST1066,Monitor,Electronics,West,Pune,Consumer,Online,3,17814.48,0.0,53443.44,38479.28,14964.16,2025-03
ORD01481,2025-10-04,CUST1156,Desk,Furniture,West,Ahmedabad,Home Office,Distributor,3,15762.8,0.02,46342.63,29318.81,17023.82,2025-10
ORD01482,2025-03-25,CUST1226,Backpack,Accessories,West,Pune,Home Office,Online,2,1690.62,0.02,3313.62,1859.68,1453.94,2025-03
ORD01483,2025-03-05,CUST1195,Backpack,Accessories,North,Jaipur,Consumer,Online,2,1812.81,0.02,3553.11,1994.09,1559.02,2025-03
ORD01484,2025-10-30,CUST1108,Smartphone,Electronics,North,Jaipur,Consumer,Retail Store,3,25785.8,0.02,75810.25,55697.33,20112.92,2025-10
ORD01485,2025-03-03,CUST1260,Keyboard,Accessories,West,Ahmedabad,Corporate,Online,1,2138.25,0.0,2138.25,1176.04,962.21,2025-03
ORD01486,2025-07-04,CUST1205,Keyboard,Accessories,South,Hyderabad,Home Office,Online,2,2152.99,0.08,3961.5,2368.29,1593.21,2025-07
ORD01487,2025-02-21,CUST1118,Desk,Furniture,South,Chennai,Home Office,Online,5,14750.81,0.05,70066.35,45727.51,24338.84,2025-02
ORD01488,2025-12-26,CUST1332,Smartphone,Electronics,East,Guwahati,Home Office,Online,8,28875.69,0.15,196354.69,166323.97,30030.72,2025-12
ORD01489,2025-06-15,CUST1241,Laptop,Electronics,North,Jaipur,Consumer,Online,3,63841.0,0.02,187692.54,137896.56,49795.98,2025-06
ORD01490,2025-01-20,CUST1081,Laptop,Electronics,East,Bhubaneswar,Home Office,Retail Store,2,64466.41,0.08,118618.19,92831.63,25786.56,2025-01
ORD01491,2025-08-03,CUST1084,Headphones,Electronics,North,Jaipur,Corporate,Retail Store,1,3353.02,0.0,3353.02,2414.17,938.85,2025-08
ORD01492,2025-01-16,CUST1015,Keyboard,Accessories,North,Chandigarh,Corporate,Distributor,2,2155.38,0.05,4095.22,2370.92,1724.3,2025-01
ORD01493,2025-01-14,CUST1277,Desk,Furniture,North,Chandigarh,Consumer,Distributor,6,14345.45,0.0,86072.7,53365.07,32707.63,2025-01
ORD01494,2025-07-13,CUST1215,Printer,Electronics,West,Pune,Consumer,Online,6,13043.96,0.0,78263.76,56349.91,21913.85,2025-07
ORD01495,2025-02-03,CUST1309,Smartphone,Electronics,West,Surat,Home Office,Distributor,3,28463.45,0.02,83682.54,61481.05,22201.49,2025-02
ORD01496,2025-11-23,CUST1188,Laptop,Electronics,South,Kochi,Home Office,Online,2,66749.41,0.1,120148.94,96119.15,24029.79,2025-11
ORD01497,2025-11-11,CUST1116,Smartphone,Electronics,South,Bengaluru,Consumer,Online,5,28535.32,0.02,139823.07,102727.15,37095.92,2025-11
ORD01498,2025-12-04,CUST1095,Smartphone,Electronics,West,Surat,Consumer,Retail Store,2,27836.45,0.05,52889.25,40084.49,12804.76,2025-12
ORD01499,2025-12-04,CUST1068,Office Chair,Furniture,South,Kochi,Corporate,Online,3,11769.19,0.05,33542.19,21890.69,11651.5,2025-12
ORD01500,2025-06-17,CUST1324,Backpack,Accessories,South,Bengaluru,Corporate,Distributor,1,1904.64,0.08,1752.27,1047.55,704.72,2025-06
ORD01501,2025-01-25,CUST1204,Monitor,Electronics,West,Mumbai,Consumer,Online,5,18054.96,0.02,88469.3,64997.86,23471.44,2025-01
ORD01502,2025-06-15,CUST1208,Laptop,Electronics,East,Guwahati,Home Office,Online,5,64783.49,0.1,291525.71,233220.56,58305.15,2025-06
ORD01503,2025-08-20,CUST1173,Monitor,Electronics,South,Chennai,Corporate,Online,2,16633.85,0.1,29940.93,23952.74,5988.19,2025-08
ORD01504,2025-06-22,CUST1266,Headphones,Electronics,South,Kochi,Corporate,Online,1,3411.1,0.05,3240.54,2455.99,784.55,2025-06
ORD01505,2025-05-15,CUST1235,Smartphone,Electronics,West,Surat,Corporate,Distributor,1,27463.28,0.02,26914.01,19773.56,7140.45,2025-05
ORD01506,2025-02-26,CUST1043,Smartphone,Electronics,East,Patna,Consumer,Online,2,27546.73,0.1,49584.11,39667.29,9916.82,2025-02
ORD01507,2025-09-16,CUST1182,Headphones,Electronics,South,Bengaluru,Consumer,Retail Store,4,3544.9,0.02,13896.01,10209.31,3686.7,2025-09
ORD01508,2025-09-27,CUST1086,Printer,Electronics,West,Mumbai,Corporate,Online,2,14075.27,0.1,25335.49,20268.39,5067.1,2025-09
ORD01509,2025-07-11,CUST1078,Headphones,Electronics,North,Jaipur,Corporate,Distributor,2,3560.43,0.15,6052.73,5127.02,925.71,2025-07
ORD01510,2025-10-04,CUST1200,Printer,Electronics,South,Bengaluru,Consumer,Distributor,8,14593.34,0.05,110909.38,84057.64,26851.74,2025-10
ORD01511,2025-09-25,CUST1129,Backpack,Accessories,West,Surat,Consumer,Retail Store,2,1890.14,0.0,3780.28,2079.15,1701.13,2025-09
ORD01512,2025-12-29,CUST1211,Mouse,Accessories,East,Bhubaneswar,Home Office,Retail Store,8,1241.88,0.0,9935.04,5464.27,4470.77,2025-12
ORD01513,2025-03-13,CUST1201,Headphones,Electronics,South,Bengaluru,Corporate,Retail Store,8,3755.09,0.02,29439.91,21629.32,7810.59,2025-03
ORD01514,2025-03-23,CUST1072,Backpack,Accessories,South,Bengaluru,Consumer,Online,2,1661.25,0.05,3156.38,1827.38,1329.0,2025-03
ORD01515,2025-07-25,CUST1006,Smartphone,Electronics,West,Pune,Consumer,Online,2,26637.09,0.05,50610.47,38357.41,12253.06,2025-07
ORD01516,2025-11-23,CUST1153,Smartphone,Electronics,South,Hyderabad,Corporate,Retail Store,2,25793.88,0.08,47460.74,37143.19,10317.55,2025-11
ORD01517,2025-03-05,CUST1175,Mouse,Accessories,West,Surat,Consumer,Distributor,4,1228.32,0.15,4176.29,2702.3,1473.99,2025-03
ORD01518,2025-05-20,CUST1250,Laptop,Electronics,South,Chennai,Consumer,Online,3,69139.52,0.15,176305.78,149341.36,26964.42,2025-05
ORD01519,2025-05-30,CUST1124,Monitor,Electronics,South,Hyderabad,Home Office,Retail Store,3,17261.23,0.05,49194.51,37284.26,11910.25,2025-05
ORD01520,2025-12-07,CUST1142,Keyboard,Accessories,West,Surat,Consumer,Retail Store,5,2350.32,0.05,11164.02,6463.38,4700.64,2025-12
ORD01521,2025-05-09,CUST1125,Mouse,Accessories,South,Chennai,Home Office,Online,1,1115.57,0.08,1026.32,613.56,412.76,2025-05
ORD01522,2025-10-27,CUST1250,Keyboard,Accessories,North,Chandigarh,Corporate,Online,4,2352.92,0.15,7999.93,5176.42,2823.51,2025-10
ORD01523,2025-10-15,CUST1309,Printer,Electronics,West,Surat,Corporate,Distributor,4,13667.63,0.0,54670.52,39362.77,15307.75,2025-10
ORD01524,2025-02-25,CUST1298,Printer,Electronics,West,Mumbai,Corporate,Online,4,13107.18,0.05,49807.28,37748.68,12058.6,2025-02
ORD01525,2025-12-11,CUST1236,Printer,Electronics,South,Kochi,Corporate,Online,3,13968.35,0.08,38552.65,30171.64,8381.01,2025-12
ORD01526,2025-10-21,CUST1014,Mouse,Accessories,North,Chandigarh,Corporate,Retail Store,4,1153.3,0.15,3921.22,2537.26,1383.96,2025-10
ORD01527,2025-04-21,CUST1234,Printer,Electronics,North,Lucknow,Consumer,Distributor,5,13518.12,0.15,57452.01,48665.23,8786.78,2025-04
ORD01528,2025-05-10,CUST1167,Desk,Furniture,West,Ahmedabad,Consumer,Distributor,2,14537.5,0.0,29075.0,18026.5,11048.5,2025-05
ORD01529,2025-08-23,CUST1206,Office Chair,Furniture,West,Pune,Consumer,Retail Store,3,12581.81,0.05,35858.16,23402.17,12455.99,2025-08
ORD01530,2025-06-28,CUST1163,Headphones,Electronics,West,Mumbai,Consumer,Retail Store,4,3521.93,0.02,13805.97,10143.16,3662.81,2025-06
ORD01531,2025-06-06,CUST1196,Smartphone,Electronics,West,Mumbai,Corporate,Online,3,27154.66,0.02,79834.7,58654.07,21180.63,2025-06
ORD01532,2025-04-14,CUST1087,Office Chair,Furniture,West,Surat,Consumer,Retail Store,6,12211.84,0.02,71805.62,45428.04,26377.58,2025-04
ORD01533,2025-06-15,CUST1276,Laptop,Electronics,North,Lucknow,Home Office,Retail Store,3,67247.97,0.1,181569.52,145255.62,36313.9,2025-06
ORD01534,2025-04-02,CUST1208,Backpack,Accessories,East,Kolkata,Consumer,Online,3,1734.52,0.15,4423.03,2861.96,1561.07,2025-04
ORD01535,2025-05-15,CUST1151,Headphones,Electronics,West,Ahmedabad,Consumer,Distributor,1,3451.59,0.15,2933.85,2485.14,448.71,2025-05
ORD01536,2025-11-11,CUST1080,Printer,Electronics,West,Ahmedabad,Home Office,Online,1,13153.02,0.1,11837.72,9470.17,2367.55,2025-11
ORD01537,2025-12-08,CUST1226,Office Chair,Furniture,North,Jaipur,Home Office,Distributor,2,11387.81,0.02,22320.11,14120.88,8199.23,2025-12
ORD01538,2025-11-28,CUST1213,Monitor,Electronics,North,Lucknow,Consumer,Online,3,18521.62,0.08,51119.67,40006.7,11112.97,2025-11
ORD01539,2025-10-12,CUST1295,Mouse,Accessories,West,Pune,Consumer,Retail Store,3,1138.84,0.15,2904.04,1879.09,1024.95,2025-10
ORD01540,2025-07-18,CUST1164,Office Chair,Furniture,East,Patna,Corporate,Online,2,12048.31,0.02,23614.69,14939.9,8674.79,2025-07
ORD01541,2025-10-04,CUST1297,Desk,Furniture,North,Jaipur,Consumer,Retail Store,4,15501.71,0.1,55806.16,38444.24,17361.92,2025-10
ORD01542,2025-03-07,CUST1179,Smartphone,Electronics,West,Surat,Corporate,Online,5,26238.81,0.02,128570.17,94459.72,34110.45,2025-03
ORD01543,2025-12-26,CUST1225,Mouse,Accessories,West,Pune,Consumer,Retail Store,1,1212.92,0.1,1091.63,667.11,424.52,2025-12
ORD01544,2025-09-12,CUST1245,Printer,Electronics,South,Bengaluru,Consumer,Online,3,13454.7,0.05,38345.9,29062.15,9283.75,2025-09
ORD01545,2025-12-28,CUST1015,Headphones,Electronics,North,Lucknow,Consumer,Retail Store,3,3759.24,0.15,9586.06,8119.96,1466.1,2025-12
ORD01546,2025-11-03,CUST1346,Keyboard,Accessories,South,Bengaluru,Home Office,Online,2,2194.21,0.1,3949.58,2413.63,1535.95,2025-11
ORD01547,2025-06-05,CUST1004,Desk,Furniture,South,Kochi,Consumer,Online,4,15734.38,0.05,59790.64,39021.26,20769.38,2025-06
ORD01548,2025-11-09,CUST1272,Laptop,Electronics,West,Ahmedabad,Corporate,Retail Store,1,65522.36,0.0,65522.36,47176.1,18346.26,2025-11
ORD01549,2025-07-31,CUST1016,Headphones,Electronics,West,Pune,Home Office,Retail Store,10,3244.31,0.02,31794.24,23359.03,8435.21,2025-07
ORD01550,2025-11-29,CUST1199,Keyboard,Accessories,West,Ahmedabad,Consumer,Distributor,3,2246.87,0.15,5729.52,3707.34,2022.18,2025-11
ORD01551,2025-07-28,CUST1221,Backpack,Accessories,East,Bhubaneswar,Home Office,Online,2,1930.0,0.02,3782.8,2123.0,1659.8,2025-07
ORD01552,2025-05-10,CUST1042,Keyboard,Accessories,North,Lucknow,Consumer,Online,10,2235.77,0.15,19004.05,12296.74,6707.31,2025-05
ORD01553,2025-06-23,CUST1350,Keyboard,Accessories,West,Ahmedabad,Consumer,Retail Store,10,2312.35,0.0,23123.5,12717.93,10405.57,2025-06
ORD01554,2025-07-11,CUST1289,Smartphone,Electronics,North,Delhi,Consumer,Online,1,29721.24,0.1,26749.12,21399.29,5349.83,2025-07
ORD01555,2025-07-11,CUST1050,Smartphone,Electronics,West,Pune,Corporate,Online,3,26781.8,0.05,76328.13,57848.69,18479.44,2025-07
ORD01556,2025-12-16,CUST1260,Headphones,Electronics,East,Bhubaneswar,Home Office,Retail Store,5,3338.75,0.02,16359.88,12019.5,4340.38,2025-12
ORD01557,2025-03-18,CUST1160,Keyboard,Accessories,North,Delhi,Home Office,Distributor,5,2239.07,0.0,11195.35,6157.44,5037.91,2025-03
ORD01558,2025-05-30,CUST1309,Smartphone,Electronics,South,Bengaluru,Corporate,Online,1,27601.41,0.02,27049.38,19873.02,7176.36,2025-05
ORD01559,2025-03-21,CUST1060,Printer,Electronics,West,Surat,Home Office,Online,2,14761.29,0.08,27160.77,21256.26,5904.51,2025-03
ORD01560,2025-12-09,CUST1207,Mouse,Accessories,North,Jaipur,Consumer,Online,5,1276.8,0.02,6256.32,3511.2,2745.12,2025-12
ORD01561,2025-01-22,CUST1051,Desk,Furniture,North,Chandigarh,Corporate,Distributor,4,14648.21,0.1,52733.56,36327.56,16406.0,2025-01
ORD01562,2025-09-24,CUST1202,Smartphone,Electronics,East,Patna,Home Office,Retail Store,4,26821.18,0.1,96556.25,77245.0,19311.25,2025-09
ORD01563,2025-10-07,CUST1207,Monitor,Electronics,South,Bengaluru,Consumer,Online,6,18807.91,0.08,103819.66,81250.17,22569.49,2025-10
ORD01564,2025-08-11,CUST1157,Backpack,Accessories,North,Delhi,Consumer,Online,3,1735.14,0.08,4788.99,2862.98,1926.01,2025-08
ORD01565,2025-09-12,CUST1301,Office Chair,Furniture,West,Mumbai,Corporate,Online,6,12619.42,0.05,71930.69,46944.24,24986.45,2025-09
ORD01566,2025-10-20,CUST1198,Mouse,Accessories,North,Lucknow,Corporate,Online,1,1185.36,0.05,1126.09,651.95,474.14,2025-10
ORD01567,2025-04-07,CUST1269,Desk,Furniture,West,Mumbai,Home Office,Retail Store,2,15402.12,0.1,27723.82,19098.63,8625.19,2025-04
ORD01568,2025-04-02,CUST1164,Mouse,Accessories,South,Hyderabad,Home Office,Online,8,1122.34,0.02,8799.15,4938.3,3860.85,2025-04
ORD01569,2025-02-07,CUST1149,Monitor,Electronics,South,Hyderabad,Consumer,Online,6,18356.71,0.0,110140.26,79300.99,30839.27,2025-02
ORD01570,2025-01-03,CUST1206,Monitor,Electronics,East,Patna,Home Office,Distributor,5,17861.09,0.05,84840.18,64299.92,20540.26,2025-01
ORD01571,2025-01-23,CUST1293,Headphones,Electronics,North,Jaipur,Corporate,Online,6,3548.5,0.15,18097.35,15329.52,2767.83,2025-01
ORD01572,2025-12-30,CUST1143,Office Chair,Furniture,North,Lucknow,Consumer,Online,5,11362.59,0.08,52267.91,35224.03,17043.88,2025-12
ORD01573,2025-04-08,CUST1066,Keyboard,Accessories,South,Hyderabad,Corporate,Online,4,2283.38,0.08,8402.84,5023.44,3379.4,2025-04
ORD01574,2025-12-06,CUST1275,Monitor,Electronics,North,Delhi,Consumer,Distributor,3,19044.86,0.02,55991.89,41136.9,14854.99,2025-12
ORD01575,2025-06-17,CUST1275,Headphones,Electronics,West,Ahmedabad,Home Office,Retail Store,4,3341.37,0.05,12697.21,9623.15,3074.06,2025-06
ORD01576,2025-05-27,CUST1045,Office Chair,Furniture,West,Ahmedabad,Consumer,Online,5,11223.77,0.02,54996.47,34793.69,20202.78,2025-05
ORD01577,2025-10-12,CUST1095,Keyboard,Accessories,North,Delhi,Consumer,Online,2,2032.32,0.08,3739.47,2235.55,1503.92,2025-10
ORD01578,2025-02-12,CUST1340,Smartphone,Electronics,South,Chennai,Consumer,Online,3,28636.03,0.0,85908.09,61853.82,24054.27,2025-02
ORD01579,2025-09-15,CUST1090,Monitor,Electronics,West,Ahmedabad,Consumer,Online,1,18308.43,0.05,17393.01,13182.07,4210.94,2025-09
ORD01580,2025-06-29,CUST1116,Keyboard,Accessories,North,Delhi,Consumer,Online,2,2216.44,0.0,4432.88,2438.08,1994.8,2025-06
ORD01581,2025-04-05,CUST1271,Monitor,Electronics,South,Kochi,Consumer,Online,5,17228.01,0.1,77526.04,62020.84,15505.2,2025-04
ORD01582,2025-05-28,CUST1009,Mouse,Accessories,North,Lucknow,Consumer,Retail Store,2,1179.05,0.1,2122.29,1296.96,825.33,2025-05
ORD01583,2025-11-13,CUST1004,Headphones,Electronics,West,Ahmedabad,Consumer,Online,1,3552.91,0.02,3481.85,2558.1,923.75,2025-11
ORD01584,2025-07-15,CUST1019,Laptop,Electronics,East,Guwahati,Corporate,Online,2,64966.38,0.15,110442.85,93551.59,16891.26,2025-07
ORD01585,2025-10-16,CUST1199,Mouse,Accessories,North,Chandigarh,Home Office,Retail Store,2,1293.65,0.1,2328.57,1423.02,905.55,2025-10
ORD01586,2025-08-19,CUST1233,Monitor,Electronics,East,Patna,Consumer,Distributor,2,16952.95,0.02,33227.78,24412.25,8815.53,2025-08
ORD01587,2025-10-02,CUST1083,Desk,Furniture,North,Lucknow,Corporate,Online,8,15468.35,0.05,117559.46,76723.02,40836.44,2025-10
ORD01588,2025-07-08,CUST1117,Laptop,Electronics,South,Chennai,Consumer,Online,4,64004.92,0.1,230417.71,184334.17,46083.54,2025-07
ORD01589,2025-07-25,CUST1232,Headphones,Electronics,West,Ahmedabad,Consumer,Online,6,3459.79,0.08,19098.04,14946.29,4151.75,2025-07
ORD01590,2025-08-16,CUST1126,Backpack,Accessories,South,Chennai,Consumer,Online,4,1862.67,0.02,7301.67,4097.87,3203.8,2025-08
ORD01591,2025-04-22,CUST1192,Monitor,Electronics,East,Patna,Home Office,Online,4,18554.22,0.08,68279.53,53436.15,14843.38,2025-04
ORD01592,2025-11-26,CUST1212,Office Chair,Furniture,North,Jaipur,Consumer,Online,2,12943.21,0.1,23297.78,16049.58,7248.2,2025-11
ORD01593,2025-01-27,CUST1013,Monitor,Electronics,North,Jaipur,Corporate,Distributor,2,16929.78,0.08,31150.8,24378.88,6771.92,2025-01
ORD01594,2025-12-22,CUST1329,Monitor,Electronics,South,Bengaluru,Consumer,Retail Store,3,16859.84,0.02,49567.93,36417.25,13150.68,2025-12
ORD01595,2025-07-25,CUST1067,Printer,Electronics,West,Pune,Consumer,Online,2,14502.52,0.15,24654.28,20883.63,3770.65,2025-07
ORD01596,2025-09-07,CUST1028,Desk,Furniture,East,Kolkata,Corporate,Retail Store,1,15188.13,0.0,15188.13,9416.64,5771.49,2025-09
ORD01597,2025-06-19,CUST1186,Smartphone,Electronics,South,Chennai,Consumer,Online,2,26988.24,0.0,53976.48,38863.07,15113.41,2025-06
ORD01598,2025-11-16,CUST1288,Desk,Furniture,East,Guwahati,Consumer,Retail Store,2,13990.61,0.0,27981.22,17348.36,10632.86,2025-11
ORD01599,2025-03-23,CUST1322,Headphones,Electronics,North,Delhi,Corporate,Retail Store,1,3267.97,0.1,2941.17,2352.94,588.23,2025-03
ORD01600,2025-08-29,CUST1050,Office Chair,Furniture,East,Bhubaneswar,Home Office,Retail Store,1,12756.85,0.08,11736.3,7909.25,3827.05,2025-08
ORD01601,2025-01-21,CUST1186,Headphones,Electronics,West,Surat,Consumer,Online,1,3327.45,0.15,2828.33,2395.76,432.57,2025-01
ORD01602,2025-08-14,CUST1177,Printer,Electronics,East,Guwahati,Home Office,Distributor,6,13604.35,0.1,73463.49,58770.79,14692.7,2025-08
ORD01603,2025-06-23,CUST1057,Smartphone,Electronics,West,Mumbai,Consumer,Retail Store,4,26775.42,0.02,104959.65,77113.21,27846.44,2025-06
ORD01604,2025-12-09,CUST1309,Monitor,Electronics,West,Ahmedabad,Consumer,Retail Store,4,17582.39,0.05,66813.08,50637.28,16175.8,2025-12
ORD01605,2025-09-11,CUST1144,Laptop,Electronics,East,Guwahati,Home Office,Online,2,60522.01,0.1,108939.62,87151.69,21787.93,2025-09
ORD01606,2025-09-24,CUST1222,Laptop,Electronics,South,Bengaluru,Consumer,Online,2,65198.22,0.08,119964.72,93885.44,26079.28,2025-09
ORD01607,2025-06-22,CUST1006,Laptop,Electronics,South,Kochi,Corporate,Online,1,60503.17,0.1,54452.85,43562.28,10890.57,2025-06
ORD01608,2025-10-21,CUST1139,Laptop,Electronics,South,Bengaluru,Home Office,Online,1,68123.71,0.15,57905.15,49049.07,8856.08,2025-10
ORD01609,2025-12-23,CUST1134,Backpack,Accessories,South,Kochi,Consumer,Online,6,1723.31,0.15,8788.88,5686.92,3101.96,2025-12
ORD01610,2025-10-10,CUST1164,Monitor,Electronics,South,Chennai,Consumer,Online,4,18115.23,0.15,61591.78,52171.86,9419.92,2025-10
ORD01611,2025-09-18,CUST1034,Smartphone,Electronics,North,Jaipur,Corporate,Online,1,29702.75,0.05,28217.61,21385.98,6831.63,2025-09
ORD01612,2025-03-20,CUST1317,Printer,Electronics,West,Mumbai,Home Office,Online,1,14337.97,0.05,13621.07,10323.34,3297.73,2025-03
ORD01613,2025-02-06,CUST1063,Headphones,Electronics,East,Guwahati,Corporate,Online,4,3518.46,0.1,12666.46,10133.16,2533.3,2025-02
ORD01614,2025-01-29,CUST1120,Headphones,Electronics,North,Delhi,Consumer,Retail Store,1,3401.63,0.08,3129.5,2449.17,680.33,2025-01
ORD01615,2025-04-18,CUST1254,Laptop,Electronics,West,Surat,Consumer,Online,3,63263.22,0.02,185993.87,136648.56,49345.31,2025-04
ORD01616,2025-11-06,CUST1135,Headphones,Electronics,South,Hyderabad,Consumer,Online,1,3594.91,0.02,3523.01,2588.34,934.67,2025-11
ORD01617,2025-03-15,CUST1165,Mouse,Accessories,East,Bhubaneswar,Corporate,Retail Store,1,1294.87,0.02,1268.97,712.18,556.79,2025-03
ORD01618,2025-04-27,CUST1129,Headphones,Electronics,South,Chennai,Corporate,Online,2,3590.63,0.08,6606.76,5170.51,1436.25,2025-04
ORD01619,2025-06-26,CUST1177,Monitor,Electronics,South,Chennai,Consumer,Online,1,18166.42,0.08,16713.11,13079.82,3633.29,2025-06
ORD01620,2025-01-31,CUST1346,Printer,Electronics,West,Surat,Consumer,Retail Store,4,14516.66,0.0,58066.64,41807.98,16258.66,2025-01
ORD01621,2025-02-15,CUST1135,Desk,Furniture,East,Patna,Corporate,Retail Store,8,14916.49,0.1,107398.73,73985.79,33412.94,2025-02
ORD01622,2025-06-13,CUST1098,Keyboard,Accessories,South,Kochi,Consumer,Online,3,2045.17,0.1,5521.96,3374.53,2147.43,2025-06
